location_id,location_name,province,province_id,municipality,municipality_id,location_type,page,area
109092,Welden - Reytmeersen - crossparcour,Oost-Vlaanderen,16.0,Oudenaarde,24180.0,Gebied,526,"20,62 ha"
109204,Welden - Reytmeersen - Oude Scheldearm,Oost-Vlaanderen,16.0,Oudenaarde,24180.0,Gebied,526,"36,89 ha"
109091,Welden - Reytmeersen - ruigte,Oost-Vlaanderen,16.0,Oudenaarde,24180.0,Gebied,526,"28,95 ha"
109205,Welden - Reytmeersen - Scheldemeersen,Oost-Vlaanderen,16.0,Oudenaarde,24180.0,Gebied,526,"65,41 ha"
27491,Welden (Dg),Oost-Vlaanderen,16.0,Oudenaarde,24180.0,Deelgemeente,526,"6,24 km2"
43560,Welkenraedt,Liège,22.0,Welkenraedt (entité),43756.0,Deelgemeente,526,"7,93 km2"
43756,Welkenraedt (entité),Liège,22.0,Welkenraedt (entité),43756.0,Gemeente,526,"24,69 km2"
24456,Welle - De Keelman,Oost-Vlaanderen,16.0,Haaltert,24154.0,Gebied,526,"41,04 ha"
24158,Welle (Dg),Oost-Vlaanderen,16.0,Denderleeuw,24156.0,Deelgemeente,526,"4,05 km2"
23481,Wellen,Limburg,14.0,—,,Gemeente,526,"26,81 km2"
29685,Wellen - Bosveld,Limburg,14.0,Wellen,23481.0,Gebied,526,"1,91 km2"
259535,Wellen - Herkvallei,Limburg,14.0,Wellen,23481.0,Deelgemeente,526,"3,09 km2"
29697,Wellen - Herkvallei - Broekbeemd (LiLa),Limburg,14.0,Wellen,23481.0,Gebied,526,"48,81 ha"
28677,Wellen - Herkvallei - Grote Beemd (LiLa),Limburg,14.0,Wellen,23481.0,Gebied,526,"2,08 km2"
252630,Wellen - Herkvallei - Spaasbeek (LiLa),Limburg,14.0,Wellen,23481.0,Gebied,527,"9,79 ha"
29696,Wellen - Hertenveld,Limburg,14.0,Wellen,23481.0,Gebied,527,"1,74 km2"
29698,Wellen - Vrolingenveld,Limburg,14.0,Wellen,23481.0,Gebied,527,"1,81 km2"
43595,Wellin,Luxembourg,26.0,Wellin (entité),43935.0,Deelgemeente,527,"14,63 km2"
43935,Wellin (entité),Luxembourg,26.0,Wellin (entité),43935.0,Gemeente,527,"67,78 km2"
23254,Wemmel,Vlaams-Brabant,20.0,—,,Gemeente,527,"8,78 km2"
604954,Wemmel - Begraafplaats,Vlaams-Brabant,20.0,Wemmel,23254.0,Gebied,527,"2,54 ha"
84222,Wemmel - Beverbos,Vlaams-Brabant,20.0,Wemmel,23254.0,Gebied,527,"32,85 ha"
251530,Wemmel - Frinches Ring,Vlaams-Brabant,20.0,Wemmel,23254.0,Gebied,527,"15,5 ha"
31250,Wenduine - Centrum (CWD),West-Vlaanderen,15.0,De Haan,24018.0,Gebied,527,"36,92 ha"
28505,Wenduine - Strand (SWD),West-Vlaanderen,15.0,De Haan,24018.0,Gebied,527,"19,75 ha"
31251,Wenduine - Verkaveling (VWD),West-Vlaanderen,15.0,De Haan,24018.0,Gebied,527,"83,08 ha"
27216,Wenduine (Dg),West-Vlaanderen,15.0,De Haan,24018.0,Deelgemeente,527,"4,99 km2"
31259,Wenduine/Blankenberge - Strand Wenduine tot Blankenberge (SWB),West-Vlaanderen,15.0,De Haan,24018.0,Gebied,527,"56,96 ha"
42578,Wépion,Namur,24.0,Namur (entité),43840.0,Deelgemeente,527,"16,14 km2"
42114,Werbomont,Liège,22.0,Ferrières (entité),43866.0,Deelgemeente,527,"9,96 km2"
604781,Werchter - Begraafplaats,Vlaams-Brabant,20.0,Rotselaar,23390.0,Gebied,527,"1,27 ha"
35272,Werchter - Werchtersbroek,Vlaams-Brabant,20.0,Haacht,23397.0,Gebied,527,"3,5 km2"
23392,Werchter (Dg),Vlaams-Brabant,20.0,Rotselaar,23390.0,Deelgemeente,527,"10,22 km2"
252453,Werelsbach (réserve naturelle),Liège,22.0,Sankt Vith / Saint-Vith (entité),43902.0,Gebied,527,"20,5 ha"
241418,Wereth,Liège,22.0,Amel / Amblève (entité),43886.0,Gebied,527,"1,43 ha"
241524,Wergifosse,Liège,22.0,Soumagne (entité),43774.0,Gebied,527,"10,38 ha"
179190,Wérimont (Rochefort),Namur,24.0,Rochefort (entité),43923.0,Gebied,527,"26,44 ha"
42343,Wéris,Luxembourg,26.0,Durbuy (entité),43877.0,Deelgemeente,527,"16,16 km2"
27284,Werken (Dg),West-Vlaanderen,15.0,Kortemark,24052.0,Deelgemeente,527,"9,76 km2"
27155,Werm (Dg),Limburg,14.0,Hoeselt,23470.0,Deelgemeente,528,"1,94 km2"
27725,Wersbeek - Molenbeek (Dg),Vlaams-Brabant,20.0,Bekkevoort,23430.0,Deelgemeente,528,"7,73 km2"
24095,Wervik,West-Vlaanderen,15.0,—,,Gemeente,528,"43,75 km2"
32107,Wervik - Bosje Ter Hand (Kampstraat),West-Vlaanderen,15.0,Wervik,24095.0,Gebied,528,3.910 m2
32199,Wervik - De Balokken,West-Vlaanderen,15.0,Wervik,24095.0,Gebied,528,"43,32 ha"
32202,Wervik - De Balokken - landbouwgebied,West-Vlaanderen,15.0,Wervik,24095.0,Gebied,528,"13,32 ha"
32200,Wervik - De Balokken - Oude Leie-arm,West-Vlaanderen,15.0,Wervik,24095.0,Gebied,528,"7,2 ha"
32203,Wervik - De Balokken - Parkgebied,West-Vlaanderen,15.0,Wervik,24095.0,Gebied,528,"18,82 ha"
32201,Wervik - De Balokken - Vijver + moerasgebied,West-Vlaanderen,15.0,Wervik,24095.0,Gebied,528,"3,53 ha"
32207,Wervik - Laag-Vlaanderen,West-Vlaanderen,15.0,Wervik,24095.0,Gebied,528,"79,71 ha"
32210,Wervik - Laag-Vlaanderen - Eiland Busbeke/Bousbecque,West-Vlaanderen,15.0,Wervik,24095.0,Gebied,528,"12,09 ha"
28584,Wervik - Laag-Vlaanderen - Kriekenput,West-Vlaanderen,15.0,Wervik,24095.0,Gebied,528,"1,96 ha"
32209,Wervik - Laag-Vlaanderen - Oostelijke brede meersen (achter Busbekestraat),West-Vlaanderen,15.0,Wervik,24095.0,Gebied,528,"62,94 ha"
32211,Wervik - Laag-Vlaanderen - Oude Leie-arm Busbeke/Bousbecque,West-Vlaanderen,15.0,Wervik,24095.0,Gebied,528,"4,44 ha"
32208,Wervik - Laag-Vlaanderen - Westelijke smalle meersen (achterkant Riemeers),West-Vlaanderen,15.0,Wervik,24095.0,Gebied,528,"4,54 ha"
32205,Wervik - Leiekaai,West-Vlaanderen,15.0,Wervik,24095.0,Gebied,528,"7,71 ha"
28912,Wervik - Leiekaai - Eiland,West-Vlaanderen,15.0,Wervik,24095.0,Gebied,528,"3,03 ha"
32206,Wervik - Leiekaai - Oude Leie-arm,West-Vlaanderen,15.0,Wervik,24095.0,Gebied,528,"3,74 ha"
32194,Wervik - Vallei Hoge Plankebeek - Ten N van Komenstraat,West-Vlaanderen,15.0,Wervik,24095.0,Gebied,528,"7,49 ha"
32195,Wervik - Vallei Hoge Plankebeek - Ten Z van Komenstraat tot Leie,West-Vlaanderen,15.0,Comines-Warneton (entité),43713.0,Gebied,528,"5,26 ha"
32204,Wervik - Vallei Sint-Jansbeek,West-Vlaanderen,15.0,Wervik,24095.0,Gebied,528,"4,6 ha"
32198,Wervik - Vallei van de Hoge Plankebeek,West-Vlaanderen,15.0,Wervik,24095.0,Gebied,528,"19,82 ha"
32197,Wervik - Vallei van de Hoge Plankebeek - Parkbegraafplaats,West-Vlaanderen,15.0,Wervik,24095.0,Gebied,528,"7,45 ha"
32212,Wervik/Menen - Vijver rond put Koekuit,West-Vlaanderen,15.0,Wervik,24095.0,Gebied,528,"1,52 ha"
604788,Wespelaar - Begraafplaats,Vlaams-Brabant,20.0,Haacht,23397.0,Gebied,528,6.572 m2
27708,Wespelaar (Dg),Vlaams-Brabant,20.0,Haacht,23397.0,Deelgemeente,529,"5,44 km2"
30328,Wessegem - Dries (6230B),Oost-Vlaanderen,16.0,Knesselare,24198.0,Gebied,529,"2,24 km2"
30327,Wessegem - Wessegem (6230A),Oost-Vlaanderen,16.0,Knesselare,24198.0,Gebied,529,"1,77 km2"
30326,Wessegem (6230),Oost-Vlaanderen,16.0,Knesselare,24198.0,Gebied,529,"4,01 km2"
191699,West-Vleteren - Dozinghembos Centrum,West-Vlaanderen,15.0,Vleteren,24055.0,Gebied,529,"13,73 ha"
675997,West-Vleteren - Sixtushoek,West-Vlaanderen,15.0,Vleteren,24055.0,Gebied,529,"11,56 ha"
252010,Westende - Camping,West-Vlaanderen,15.0,Middelkerke,24020.0,Gebied,529,"52,96 ha"
32252,Westende - Sint-Laureinsduinen,West-Vlaanderen,15.0,Middelkerke,24020.0,Gebied,529,"70,78 ha"
32253,Westende - Sint-Laureinsduinen - Duinen,West-Vlaanderen,15.0,Middelkerke,24020.0,Gebied,529,"31,47 ha"
32264,Westende - Strand,West-Vlaanderen,15.0,Middelkerke,24020.0,Gebied,529,"28,36 ha"
24024,Westende (Dg),West-Vlaanderen,15.0,Middelkerke,24020.0,Deelgemeente,529,"9,25 km2"
252015,Westende-Bad - Camping,West-Vlaanderen,15.0,Middelkerke,24020.0,Gebied,529,"52,25 ha"
23300,Westerlo,Antwerpen,17.0,—,,Gemeente,529,"55,47 km2"
29006,Westerlo - De Zaart,Antwerpen,17.0,Westerlo,23300.0,Gebied,529,"2,09 km2"
190109,Westerlo - Kamp C (Site provincie Antwerpen),Antwerpen,17.0,Westerlo,23300.0,Gebied,529,"10,28 ha"
24430,Westerlo - Netevallei Zuiderkempen,Antwerpen,17.0,Hulshout,23089.0,Gebied,529,"2,7 km2"
29012,Westerlo - Rothoek,Antwerpen,17.0,Westerlo,23300.0,Gebied,529,"82,66 ha"
24424,Westerlo - Rothoek-Kwarekken,Antwerpen,17.0,Westerlo,23300.0,Gebied,529,"1,78 km2"
28988,Westerlo - Truchelven,Antwerpen,17.0,Westerlo,23300.0,Gebied,529,"53,89 ha"
28989,Westerlo - Wernée,Antwerpen,17.0,Westerlo,23300.0,Gebied,529,"89,46 ha"
29009,Westerlo/Herselt - Grote Netevallei,Antwerpen,17.0,Westerlo,23300.0,Gebied,529,"3,23 km2"
31679,Westkapelle - Bloedloze Dijkpolder (BDPO),West-Vlaanderen,15.0,Knokke-Heist,91755.0,Gebied,529,"1,58 km2"
28895,Westkapelle - Boomgaard Lippens (BLWK),West-Vlaanderen,15.0,Knokke-Heist,91755.0,Gebied,529,"10,0 ha"
31681,Westkapelle - Centrum (CWK),West-Vlaanderen,15.0,Knokke (Dg),24010.0,Gebied,529,"57,14 ha"
28894,Westkapelle - Greveningedijkpolder (GDPO),West-Vlaanderen,15.0,Knokke-Heist,91755.0,Gebied,529,"68,41 ha"
31682,Westkapelle - Monnikenpolder (MOPO),West-Vlaanderen,15.0,Knokke-Heist,91755.0,Gebied,530,"2,74 km2"
31678,Westkapelle - Nachtegaalpolder (NGPO),West-Vlaanderen,15.0,Knokke-Heist,91755.0,Gebied,530,"2,54 km2"
31690,Westkapelle - Polders (POWK),West-Vlaanderen,15.0,Knokke-Heist,91755.0,Gebied,530,"1,88 km2"
31683,Westkapelle - Schapebrugpolder (SBPO),West-Vlaanderen,15.0,Knokke-Heist,91755.0,Gebied,530,"1,7 km2"
31680,Westkapelle - Villawijk (VWWK),West-Vlaanderen,15.0,Knokke-Heist,91755.0,Gebied,530,"1,03 km2"
27212,Westkapelle (Dg),West-Vlaanderen,15.0,Knokke (Dg),24010.0,Deelgemeente,530,"22,78 km2"
27243,Westkerke (Dg),West-Vlaanderen,15.0,Oudenburg,24026.0,Deelgemeente,530,"7,13 km2"
713754,Westkust - N2000,West-Vlaanderen,15.0,De Panne,24058.0,Gebied,530,"11,16 km2"
257345,Westmalle - Abdij van Westmalle,Antwerpen,17.0,Malle,23321.0,project-Gebied,530,3.333 m2
29401,Westmalle - Drieboomkesberg,Antwerpen,17.0,Malle,23321.0,Gebied,530,"1,7 km2"
24477,Westmalle - Hegte Heyde,Antwerpen,17.0,Zoersel,23371.0,Gebied,530,"28,49 ha"
122095,Westmalle - Kasteeldomein,Antwerpen,17.0,Malle,23321.0,Gebied,530,"20,21 ha"
29399,Westmalle - Schepersdijk,Antwerpen,17.0,Malle,23321.0,Gebied,530,"2,61 km2"
29400,Westmalle - Trappisten,Antwerpen,17.0,Malle,23321.0,Gebied,530,"1,15 km2"
122089,Westmalle - Westmalse Heide,Antwerpen,17.0,Malle,23321.0,Gebied,530,"6,04 ha"
122090,Westmalle - Zandven,Antwerpen,17.0,Malle,23321.0,Gebied,530,"9,88 ha"
29487,Westmalle Centrum,Antwerpen,17.0,Malle,23321.0,Gebied,530,"1,51 km2"
27143,Westmalle (Dg),Antwerpen,17.0,Malle,23321.0,Deelgemeente,530,"23,25 km2"
28260,Westmeerbeek - Grote Nete - La Corbeille,Antwerpen,17.0,Hulshout,23089.0,Gebied,530,"4,14 ha"
29055,Westmeerbeek - Hof ter Borcht,Antwerpen,17.0,Hulshout,23089.0,Gebied,530,"22,5 ha"
191749,Westmeerbeek - Netevallei,Antwerpen,17.0,Hulshout,23089.0,Gebied,530,"3,52 ha"
29054,Westmeerbeek - Schaapwees,Antwerpen,17.0,Westerlo,23300.0,Gebied,530,"3,13 km2"
27198,Westmeerbeek (Dg),Antwerpen,17.0,Hulshout,23089.0,Deelgemeente,530,"4,94 km2"
32112,Westouter - Brandersbos,West-Vlaanderen,15.0,Heuvelland,91761.0,Gebied,530,"36,0 ha"
32115,Westouter - Brandersbos - Akkerrand,West-Vlaanderen,15.0,Heuvelland,91761.0,Gebied,530,6.292 m2
32113,Westouter - Brandersbos - Bos Brandersbos,West-Vlaanderen,15.0,Poperinge,24104.0,Gebied,531,"3,27 ha"
32114,Westouter - Brandersbos - Bronweide Brandersbos,West-Vlaanderen,15.0,Heuvelland,91761.0,Gebied,531,5.894 m2
32116,Westouter - Brandersbos - Goeberg landbouwgebied en aanplantingen,West-Vlaanderen,15.0,Heuvelland,91761.0,Gebied,531,"31,51 ha"
32124,Westouter - Broekelzen,West-Vlaanderen,15.0,Heuvelland,91761.0,Gebied,531,"48,48 ha"
32125,Westouter - Broekelzen - Bos Natuurreservaat,West-Vlaanderen,15.0,Heuvelland,91761.0,Gebied,531,"5,72 ha"
32127,Westouter - Broekelzen - (Half)open omgeving,West-Vlaanderen,15.0,Heuvelland,91761.0,Gebied,531,"40,33 ha"
32126,"Westouter - Broekelzen - Visvijvers ""De Ponderosa""",West-Vlaanderen,15.0,Heuvelland,91761.0,Gebied,531,"2,43 ha"
24316,Westouter - Bronnen van het Heuvelland,West-Vlaanderen,15.0,Heuvelland,91761.0,Gebied,531,"2,4 km2"
28576,Westouter - Camping De Douve,West-Vlaanderen,15.0,Heuvelland,91761.0,Gebied,531,"2,54 ha"
32128,Westouter - Douvebeekvallei - Reservaat bovenloop,West-Vlaanderen,15.0,Heuvelland,91761.0,Gebied,531,"9,42 ha"
28242,Westouter - Rodeberg,West-Vlaanderen,15.0,Heuvelland,91761.0,Gebied,531,"2,19 km2"
32117,Westouter - Rodeberg - Geboortebos langs Rodebergstraat+C2669,West-Vlaanderen,15.0,Heuvelland,91761.0,Gebied,531,"1,71 ha"
32118,Westouter - Rodeberg - Hellegatbos (oud bos en aanplant noordflank),West-Vlaanderen,15.0,Heuvelland,91761.0,Gebied,531,"22,73 ha"
32119,Westouter - Rodeberg - Kotjepiepersbos (deel Hellegatboscomplex),West-Vlaanderen,15.0,Heuvelland,91761.0,Gebied,531,"2,74 ha"
32129,Westouter - Rodeberg - Lijstermolen en omgeving (zuidflank boven),West-Vlaanderen,15.0,Heuvelland,91761.0,Gebied,531,"65,02 ha"
32130,Westouter - Rodeberg - Ter Hulst (zuidflank beneden),West-Vlaanderen,15.0,Heuvelland,91761.0,Gebied,531,"37,55 ha"
32120,Westouter - Rodeberg - Vallei Scherpenbergbeek,West-Vlaanderen,15.0,Heuvelland,91761.0,Gebied,531,"84,31 ha"
32111,Westouter - Sulferberg,West-Vlaanderen,15.0,Heuvelland,91761.0,Gebied,531,"18,53 ha"
32121,Westouter - Vidaigneberg,West-Vlaanderen,15.0,Heuvelland,91761.0,Gebied,531,"67,86 ha"
32122,Westouter - Vidaigneberg - Noordflank,West-Vlaanderen,15.0,Heuvelland,91761.0,Gebied,531,"43,36 ha"
32123,Westouter - Vidaigneberg - Zuidflank,West-Vlaanderen,15.0,Heuvelland,91761.0,Gebied,531,"24,5 ha"
24100,Westouter (Dg),West-Vlaanderen,15.0,Poperinge,24104.0,Deelgemeente,531,"16,78 km2"
32110,Westouter Omgeving dorp,West-Vlaanderen,15.0,Westouter (Dg),24100.0,Gebied,531,"64,57 ha"
28575,"Westouter Omgeving dorp - Poel ""De Reuzenvoet""",West-Vlaanderen,15.0,Westouter (Dg),24100.0,Gebied,531,5.728 m2
32108,Westouter Omgeving dorp - Vallei van de Franse Beek stroomafwaarts,West-Vlaanderen,15.0,Westouter (Dg),24100.0,Gebied,531,"34,2 ha"
32109,Westouter Omgeving dorp - Vallei van de Franse Beek stroomopwaarts,West-Vlaanderen,15.0,Westouter (Dg),24100.0,Gebied,532,"27,75 ha"
30768,Westrem - Dorp en omgeving,Oost-Vlaanderen,16.0,Wetteren,24134.0,Gebied,532,"1,77 km2"
28801,Westrem - Westremdries,Oost-Vlaanderen,16.0,Wetteren,24134.0,Gebied,532,"1,76 km2"
27445,Westrem (Dg),Oost-Vlaanderen,16.0,Wetteren,24134.0,Deelgemeente,532,"3,93 km2"
614096,Westrozebeke - Polderbos,West-Vlaanderen,15.0,Staden,24081.0,Gebied,532,"19,45 ha"
614021,Westrozebeke - Vijverbeek en omgeving,West-Vlaanderen,15.0,Staden,24081.0,Gebied,532,"29,16 ha"
614022,Westrozebeke - Vijverbeek en omgeving - Vijverbos,West-Vlaanderen,15.0,Staden,24081.0,Gebied,532,"11,38 ha"
27316,Westrozebeke (Dg),West-Vlaanderen,15.0,Staden,24081.0,Deelgemeente,532,"10,23 km2"
713744,Westvlaams Heuvelland - N2000,West-Vlaanderen,15.0,Heuvelland,91761.0,Gebied,532,"18,78 km2"
191611,Westvleteren - Canadabossen Z,West-Vlaanderen,15.0,Vleteren,24055.0,Gebied,532,"7,89 ha"
35145,Westvleteren - Sint Sixtusbos,West-Vlaanderen,15.0,Vleteren,24055.0,Gebied,532,"19,81 ha"
27323,Westvleteren (Dg),West-Vlaanderen,15.0,Vleteren,24055.0,Deelgemeente,532,"18,05 km2"
24134,Wetteren,Oost-Vlaanderen,16.0,—,,Gemeente,532,"36,99 km2"
28440,Wetteren - Boskant,Oost-Vlaanderen,16.0,Wetteren,24134.0,Gebied,532,"3,88 km2"
28441,Wetteren - Centrum en omgeving,Oost-Vlaanderen,16.0,Wetteren,24134.0,Gebied,532,"5,46 km2"
190859,Wetteren - Den Blakken - Den Blakken (Prov. Dom. Oost-Vlaanderen),Oost-Vlaanderen,16.0,Wetteren,24134.0,Gebied,532,"10,66 ha"
36158,Wetteren - Den Blakken - Speelbos Warandeduinen (Prov. Dom. Oost-Vlaanderen),Oost-Vlaanderen,16.0,Wetteren,24134.0,Gebied,532,"10,47 ha"
30837,Wetteren - Den Blakken (Prov. Dom. Oost-Vlaanderen),Oost-Vlaanderen,16.0,Wetteren,24134.0,Gebied,532,"36,81 ha"
36412,Wetteren - d'Heide/Paelepelbos,Oost-Vlaanderen,16.0,Wetteren,24134.0,Gebied,532,"13,2 ha"
36410,Wetteren - Hospies,Oost-Vlaanderen,16.0,Wetteren,24134.0,Gebied,532,"15,87 ha"
30766,Wetteren - Industriezone,Oost-Vlaanderen,16.0,Wetteren,24134.0,Gebied,532,"1,55 km2"
30767,Wetteren - Industriezone Kwatrecht,Oost-Vlaanderen,16.0,Wetteren,24134.0,Gebied,532,"2,95 km2"
28439,Wetteren - Neerhekkers,Oost-Vlaanderen,16.0,Wetteren,24134.0,Gebied,532,"63,24 ha"
191742,Wetteren - NR d' Heide ZO,Oost-Vlaanderen,16.0,Wetteren,24134.0,Gebied,532,"2,27 ha"
191761,Wetteren - NR Paelepelbos ZW,Oost-Vlaanderen,16.0,Wetteren,24134.0,Gebied,532,"5,35 ha"
28796,Wetteren - Slekkebeken,Oost-Vlaanderen,16.0,Wetteren,24134.0,Gebied,533,"2,48 km2"
28799,Wetteren - Ten Ede dorp en omgeving,Oost-Vlaanderen,16.0,Wetteren,24134.0,Gebied,533,"4,65 km2"
30769,Wetteren - Vantegem,Oost-Vlaanderen,16.0,Wetteren,24134.0,Gebied,533,"3,58 km2"
613788,Wetteren/Zottegem - Molenbeek-Serskampse Beek (Prov. Oost-Vlaanderen),Oost-Vlaanderen,16.0,Herzele,24163.0,Gebied,533,"89,06 km2"
24042,Wevelgem,West-Vlaanderen,15.0,—,,Gemeente,533,"39,12 km2"
31826,Wevelgem - Heulebeekmeersen-oost,West-Vlaanderen,15.0,Wevelgem,24042.0,Gebied,533,"26,31 ha"
31877,Wevelgem - Leie,West-Vlaanderen,15.0,Wevelgem,24042.0,Gebied,533,"30,72 ha"
31876,Wevelgem - Leiebos,West-Vlaanderen,15.0,Wevelgem,24042.0,Gebied,533,"17,45 ha"
675765,Wevelgem - Leiekant,West-Vlaanderen,15.0,Wevelgem,24042.0,Gebied,533,"16,38 ha"
108999,Wevelgem - Omgeving Oude Leiearm,West-Vlaanderen,15.0,Wevelgem,24042.0,Gebied,533,"45,9 ha"
31875,Wevelgem - Oude Leiearm - Oost,West-Vlaanderen,15.0,Wevelgem,24042.0,Gebied,533,"2,04 ha"
31878,Wevelgem - Oude Leiearm - West,West-Vlaanderen,15.0,Menen,24094.0,Gebied,533,"4,07 ha"
28553,Wevelgem - Stort,West-Vlaanderen,15.0,Wevelgem,24042.0,Gebied,533,"5,92 ha"
31833,Wevelgem - Vijverhof,West-Vlaanderen,15.0,Wevelgem,24042.0,Gebied,533,"8,61 ha"
31839,Wevelgem - Vliegveld,West-Vlaanderen,15.0,Wevelgem,24042.0,Gebied,533,"86,05 ha"
672019,Wez (bassin d'orage),Hainaut,23.0,Brunehaut (entité),43827.0,Gebied,533,"3,92 ha"
42083,Wez-Velvain,Hainaut,23.0,Brunehaut (entité),43827.0,Deelgemeente,533,"5,86 km2"
604784,Wezemaal - Begraafplaats,Vlaams-Brabant,20.0,Rotselaar,23390.0,Gebied,533,"2,23 ha"
31011,Wezemaal - Beninksberg,Vlaams-Brabant,20.0,Rotselaar,23390.0,Gebied,533,"58,76 ha"
134761,Wezemaal - Kloosterbroek - Daslook,Vlaams-Brabant,20.0,Rotselaar,23390.0,Gebied,533,"5,29 ha"
134732,Wezemaal - Kloosterbroek - Dotterbloem,Vlaams-Brabant,20.0,Holsbeek,23406.0,Gebied,533,"1,07 ha"
134733,Wezemaal - Kloosterbroek - Eikelmuis,Vlaams-Brabant,20.0,Holsbeek,23406.0,Gebied,533,"5,92 ha"
134735,Wezemaal - Kloosterbroek - IJsvogel,Vlaams-Brabant,20.0,Holsbeek,23406.0,Gebied,533,"2,41 ha"
134730,Wezemaal - Kloosterbroek - Mees,Vlaams-Brabant,20.0,Rotselaar,23390.0,Gebied,533,"3,64 ha"
134736,Wezemaal - Kloosterbroek - Riet,Vlaams-Brabant,20.0,Holsbeek,23406.0,Gebied,533,"1,33 ha"
134762,Wezemaal - Kloosterbroek - Slanke Sleutelbloem,Vlaams-Brabant,20.0,Rotselaar,23390.0,Gebied,534,"2,03 ha"
134734,Wezemaal - Kloosterbroek - Sleedoornpage,Vlaams-Brabant,20.0,Holsbeek,23406.0,Gebied,534,"1,66 ha"
134752,Wezemaal - Kloosterbroek - Voskop,Vlaams-Brabant,20.0,Holsbeek,23406.0,Gebied,534,"3,0 ha"
126465,Wezemaal - Rigessel,Vlaams-Brabant,20.0,Rotselaar,23390.0,Gebied,534,"45,64 ha"
24531,Wezemaal - Wijngaardberg,Vlaams-Brabant,20.0,Rotselaar,23390.0,Gebied,534,"1,26 km2"
23391,Wezemaal (Dg),Vlaams-Brabant,20.0,Rotselaar,23390.0,Deelgemeente,534,"8,46 km2"
133039,Wezemaal/Holsbeek/Kortrijk-Dutsel - Hagelandse Vallei,Vlaams-Brabant,20.0,Holsbeek,23406.0,Gebied,534,"12,07 km2"
133037,Wezemaal/Holsbeek/Kortrijk-Dutsel - Hagelandse Vallei - De Zicht,Vlaams-Brabant,20.0,Holsbeek,23406.0,Gebied,534,"2,08 km2"
133035,Wezemaal/Holsbeek/Kortrijk-Dutsel - Hagelandse Vallei - Dunbergbroek,Vlaams-Brabant,20.0,Holsbeek,23406.0,Gebied,534,"2,83 km2"
133036,Wezemaal/Holsbeek/Kortrijk-Dutsel - Hagelandse Vallei - Kloosterbroek,Vlaams-Brabant,20.0,Holsbeek,23406.0,Gebied,534,"2,49 km2"
23272,Wezembeek-Oppem,Vlaams-Brabant,20.0,—,,Gemeente,534,"6,84 km2"
23792,Wibrin,Luxembourg,26.0,Houffalize (entité),43921.0,Deelgemeente,534,"23,46 km2"
24138,Wichelen,Oost-Vlaanderen,16.0,—,,Gemeente,534,"23,21 km2"
28444,Wichelen - Booigem,Oost-Vlaanderen,16.0,Wichelen,24138.0,Gebied,534,"2,38 km2"
30773,Wichelen - Bruinbeke,Oost-Vlaanderen,16.0,Wichelen,24138.0,Gebied,534,"2,8 km2"
30776,Wichelen - Centrum en omgeving,Oost-Vlaanderen,16.0,Wichelen,24138.0,Gebied,534,"1,56 km2"
30774,Wichelen - Elsbrug,Oost-Vlaanderen,16.0,Wichelen,24138.0,Gebied,534,"4,25 km2"
27663,Widooie (Dg),Limburg,14.0,Tongeren,23463.0,Deelgemeente,534,"3,49 km2"
29005,Wiekevorst - De Dijken,Antwerpen,17.0,Herentals,23290.0,Gebied,534,"1,08 km2"
29004,Wiekevorst - Wittegracht,Antwerpen,17.0,Westerlo,23300.0,Gebied,534,"77,56 ha"
27180,Wiekevorst (Dg),Antwerpen,17.0,Itegem (Dg) (Dg),23293.0,Deelgemeente,534,"11,38 km2"
24064,Wielsbeke,West-Vlaanderen,15.0,—,,Gemeente,534,"21,21 km2"
31814,Wielsbeke - Oude Leie,West-Vlaanderen,15.0,Waregem,24073.0,Gebied,534,"38,88 ha"
42587,Wierde,Namur,24.0,Namur (entité),43840.0,Deelgemeente,534,"11,49 km2"
23941,Wiers,Hainaut,23.0,Péruwelz,42074.0,Deelgemeente,534,"12,74 km2"
672017,Wiers (Prairies du Biez),Hainaut,23.0,Péruwelz (entité),43821.0,Gebied,535,"1,1 km2"
73004,Wiers (réserve naturelle),Hainaut,23.0,Péruwelz (entité),43821.0,Gebied,535,"1,1 km2"
23709,Wiesme,Namur,24.0,Beauraing (entité),43930.0,Deelgemeente,535,"7,32 km2"
27432,Wieze (Dg),Oost-Vlaanderen,16.0,Lebbeke,24140.0,Deelgemeente,535,"5,55 km2"
41914,Wihéries,Hainaut,23.0,Dour (entité),43883.0,Deelgemeente,535,"3,32 km2"
42178,Wihogne,Liège,22.0,Juprelle (entité),43729.0,Deelgemeente,535,"4,05 km2"
189153,Wijchmaal - Slegerstraat,Limburg,14.0,Hechtel-Eksel,91722.0,Gebied,535,"90,53 ha"
27559,Wijchmaal (Dg),Limburg,14.0,Peer,23501.0,Deelgemeente,535,"12,11 km2"
27605,Wijer (Dg),Limburg,14.0,Nieuwerkerken,23485.0,Deelgemeente,535,"5,26 km2"
30901,Wijgmaal,Vlaams-Brabant,20.0,Leuven,23373.0,Deelgemeente,535,"4,63 km2"
604801,Wijgmaal - Begraafplaats Kroonstraat,Vlaams-Brabant,20.0,Leuven,23373.0,Gebied,535,"2,68 ha"
181044,Wijgmaal - Dijlemeander,Vlaams-Brabant,20.0,Leuven,23373.0,Gebied,535,"7,38 ha"
604799,Wijgmaal - Oude Begraafplaats,Vlaams-Brabant,20.0,Leuven,23373.0,Gebied,535,7.197 m2
